Volatility 3 Framework 2.0.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1272	explorer.exe	0x859dd988	0x5f0	Event	0x1f0003	C::Users:IEUser:AppData:Local:Microsoft:Windows:Explorer:thumbcache_idx.db!rwWriterEvent
1272	explorer.exe	0x85b2c0c0	0x5f4	Event	0x21f0003	
1272	explorer.exe	0x85a33038	0x5f8	File	0x12019f	\Device\NamedPipe\srvsvc
1272	explorer.exe	0x859dd360	0x5fc	Mutant	0x1f0001	C::Users:IEUser:AppData:Local:Microsoft:Windows:Explorer:thumbcache_idx.db!rwWriterMutex
1272	explorer.exe	0x85ba6298	0x600	Semaphore	0x1f0003	
1272	explorer.exe	0x859df8b0	0x604	Mutant	0x1f0001	C::Users:IEUser:AppData:Local:Microsoft:Windows:Explorer:thumbcache_1024.db!dfMaintainer
1272	explorer.exe	0x859df850	0x608	Mutant	0x1f0001	C::Users:IEUser:AppData:Local:Microsoft:Windows:Explorer:thumbcache_sr.db!dfMaintainer
1272	explorer.exe	0x859df910	0x60c	Mutant	0x1f0001	C::Users:IEUser:AppData:Local:Microsoft:Windows:Explorer:thumbcache_256.db!dfMaintainer
1272	explorer.exe	0x859df040	0x610	Mutant	0x1f0001	C::Users:IEUser:AppData:Local:Microsoft:Windows:Explorer:thumbcache_32.db!dfMaintainer
1272	explorer.exe	0x859df7f0	0x614	Mutant	0x1f0001	C::Users:IEUser:AppData:Local:Microsoft:Windows:Explorer:thumbcache_idx.db!ThumbnailCacheInit
1272	explorer.exe	0x85b851c8	0x618	File	0x12019f	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
1272	explorer.exe	0x85b851c8	0x61c	File	0x12019f	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
1272	explorer.exe	0x85b240f0	0x620	EtwRegistration	0x804	
1272	explorer.exe	0x859cc420	0x624	Event	0x1f0003	
1272	explorer.exe	0xa2b4c2e8	0x628	Section	0xf0007	
1272	explorer.exe	0xa2ba57f8	0x62c	Section	0xf0007	
1272	explorer.exe	0x85b9c168	0x630	File	0x12019f	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
1272	explorer.exe	0x897c0720	0x634	Section	0xf0007	
1272	explorer.exe	0x8599da78	0x638	File	0x12019f	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
1272	explorer.exe	0x85b9cf08	0x63c	File	0x12019f	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
1272	explorer.exe	0xa2198de0	0x640	Section	0xf0007	
1272	explorer.exe	0x85b1b298	0x644	Event	0x21f0003	
1272	explorer.exe	0x85b9d038	0x648	File	0x12019f	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
1272	explorer.exe	0xa160bc98	0x64c	Section	0xf0007	
1272	explorer.exe	0x85b9d170	0x650	File	0x12019f	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
1272	explorer.exe	0x85ac5390	0x654	Event	0x100003	
1272	explorer.exe	0x91bfe128	0x658	EtwRegistration	0x804	
1272	explorer.exe	0x85a04ed0	0x65c	Event	0x21f0003	
1272	explorer.exe	0x85a81438	0x660	Event	0x1f0003	
1272	explorer.exe	0x859ea3b8	0x664	Event	0x1f0003	
1272	explorer.exe	0x85b9b030	0x668	Thread	0x1fffff	Tid 2120 Pid 1272
1272	explorer.exe	0x85afd190	0x66c	Event	0x1f0003	
1272	explorer.exe	0x85ac32e0	0x670	Event	0x1f0003	
1272	explorer.exe	0x85891bc8	0x674	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\stobject.dll.mui
1272	explorer.exe	0x85a704f0	0x678	Event	0x1f0003	
1272	explorer.exe	0x858942d8	0x67c	ALPC Port	0x1f0001	
1272	explorer.exe	0x8500d9f0	0x680	Event	0x1f0003	
1272	explorer.exe	0x8500d9b0	0x684	Event	0x1f0003	
1272	explorer.exe	0x85a6d330	0x688	File	0x12019f	\Device\00000047
1272	explorer.exe	0x85a6f388	0x68c	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\batmeter.dll.mui
1272	explorer.exe	0x84fd4620	0x690	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85b9b030	0x694	Thread	0x100000	Tid 2120 Pid 1272
1272	explorer.exe	0x85a6d8b0	0x698	Event	0x1f0003	
1272	explorer.exe	0x85a6d860	0x69c	Mutant	0x1f0001	
1272	explorer.exe	0x85a70f98	0x6a0	Mutant	0x1f0001	
1272	explorer.exe	0x85a70f58	0x6a4	Event	0x1f0003	
1272	explorer.exe	0x85a70f08	0x6a8	Mutant	0x1f0001	
1272	explorer.exe	0x85a70ec8	0x6ac	Event	0x1f0003	
1272	explorer.exe	0x85a6d3e0	0x6b0	Event	0x1f0003	
1272	explorer.exe	0x85ac33e8	0x6b4	Event	0x1f0003	
1272	explorer.exe	0x85ac33a8	0x6b8	Event	0x1f0003	
1272	explorer.exe	0x85ac2f80	0x6bc	File	0x12019f	\Device\WMIDataDevice
1272	explorer.exe	0x85afc520	0x6c0	Event	0x1f0003	
1272	explorer.exe	0x85adcbf0	0x6c4	WmiGuid	0x100004	
1272	explorer.exe	0x85ac3338	0x6c8	EtwRegistration	0x804	
1272	explorer.exe	0x91bfed60	0x6cc	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85b699f8	0x6d0	EtwRegistration	0x804	
1272	explorer.exe	0x85a6f310	0x6d4	EtwRegistration	0x804	
1272	explorer.exe	0x85b5e150	0x6d8	EtwRegistration	0x804	
1272	explorer.exe	0x85a80f08	0x6dc	EtwRegistration	0x804	
1272	explorer.exe	0x89667188	0x6e0	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
1272	explorer.exe	0x91bfe940	0x6e4	File	0x100081	\Device\HarddiskVolume1\Users\IEUser\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
1272	explorer.exe	0x8500de20	0x6e8	Event	0x1f0003	
1272	explorer.exe	0x85b5e1c8	0x6ec	File	0x100081	\Device\HarddiskVolume1\Users\IEUser\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
1272	explorer.exe	0x85a04fc8	0x6f0	Event	0x1f0003	
1272	explorer.exe	0x85ac2728	0x6f4	Event	0x1f0003	
1272	explorer.exe	0x85b69ad8	0x6f8	Event	0x1f0003	
1272	explorer.exe	0x85ac5420	0x6fc	Thread	0x1fffff	Tid 2056 Pid 1272
1272	explorer.exe	0x85997f00	0x700	ALPC Port	0x1f0001	
1272	explorer.exe	0x85ac7a98	0x704	Thread	0x100000	Tid 2128 Pid 1272
1272	explorer.exe	0x858095b0	0x708	Desktop	0x200bf	Default
1272	explorer.exe	0x85a80f80	0x70c	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\sndvolsso.dll.mui
1272	explorer.exe	0x85b9bd08	0x710	Event	0x21f0003	
1272	explorer.exe	0x85b1a340	0x714	Event	0x21f0003	
1272	explorer.exe	0x85b1a3d0	0x718	EtwRegistration	0x804	
1272	explorer.exe	0x85ac7a98	0x71c	Thread	0x1fffff	Tid 2128 Pid 1272
1272	explorer.exe	0x85b8ad48	0x720	Thread	0x1fffff	Tid 2132 Pid 1272
1272	explorer.exe	0x85b68e40	0x724	Event	0x21f0003	
1272	explorer.exe	0x85b84248	0x728	Event	0x1f0003	
1272	explorer.exe	0x85b8ad48	0x72c	Thread	0x1fffff	Tid 2132 Pid 1272
1272	explorer.exe	0x85b9bc50	0x730	Event	0x1f0003	
1272	explorer.exe	0x85b38990	0x734	Event	0x1f0003	
1272	explorer.exe	0x85b38950	0x738	Event	0x1f0003	
1272	explorer.exe	0x85b9bc98	0x73c	EtwRegistration	0x804	
1272	explorer.exe	0x84fd4928	0x740	EtwRegistration	0x804	
1272	explorer.exe	0x85b5a5f8	0x744	Event	0x100003	
1272	explorer.exe	0x85b8ad48	0x748	Thread	0x10	Tid 2132 Pid 1272
1272	explorer.exe	0x85ac7a98	0x74c	Thread	0x10	Tid 2128 Pid 1272
1272	explorer.exe	0x85a72938	0x750	EtwRegistration	0x804	
1272	explorer.exe	0x85b389d0	0x754	Event	0x1f0003	
1272	explorer.exe	0x85b9bd48	0x758	Thread	0x1fffff	Tid 2124 Pid 1272
1272	explorer.exe	0x85ac3470	0x75c	EtwRegistration	0x804	
1272	explorer.exe	0xa2fd15a0	0x760	Key	0x20019	USER\S-1-5-21-1716914095-909560446-1177810406-1000\SOFTWARE\MICROSOFT\MSF\REGISTRATION\LISTEN
1272	explorer.exe	0x85b9b320	0x764	Event	0x1f0003	
1272	explorer.exe	0xa174e5d8	0x768	Key	0x20019	MACHINE
1272	explorer.exe	0x85b8f0f8	0x76c	Event	0x1f0003	
1272	explorer.exe	0x85b8e5e0	0x770	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x8599db30	0x774	Event	0x1f0003	
1272	explorer.exe	0x91bfe098	0x778	Event	0x1f0003	
1272	explorer.exe	0x85ac5420	0x77c	Thread	0x10	Tid 2056 Pid 1272
1272	explorer.exe	0x85a7cee0	0x780	Event	0x1f0003	
1272	explorer.exe	0x85adc320	0x784	Thread	0x1fffff	Tid 2052 Pid 1272
1272	explorer.exe	0x85bb8260	0x788	EtwRegistration	0x804	
1272	explorer.exe	0x85bb1700	0x78c	EtwRegistration	0x804	
1272	explorer.exe	0x85b870f0	0x790	Event	0x1f0003	
1272	explorer.exe	0x85817338	0x798	EtwRegistration	0x804	
1272	explorer.exe	0x858095b0	0x79c	Desktop	0x200bf	Default
1272	explorer.exe	0x8500d630	0x7a0	Mutant	0x1f0001	ALTTAB_RUNNING_MUTEX
1272	explorer.exe	0x859d9280	0x7a4	Event	0x21f0003	
1272	explorer.exe	0x85bb8038	0x7a8	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\AltTab.dll.mui
1272	explorer.exe	0x858de228	0x7ac	EtwRegistration	0x804	
1272	explorer.exe	0x859501c8	0x7b0	EtwRegistration	0x804	
1272	explorer.exe	0x8510b038	0x7b4	EtwRegistration	0x804	
1272	explorer.exe	0x8510b0e8	0x7b8	EtwRegistration	0x804	
1272	explorer.exe	0x84ff7680	0x7bc	EtwRegistration	0x804	
1272	explorer.exe	0x8596ac58	0x7c0	EtwRegistration	0x804	
1272	explorer.exe	0x84fe53e0	0x7c4	Event	0x1f0003	
1272	explorer.exe	0x85940318	0x7c8	Mutant	0x1f0001	
1272	explorer.exe	0x859402a8	0x7cc	Event	0x1f0003	
1272	explorer.exe	0x85b840c8	0x7d0	Mutant	0x1f0001	
1272	explorer.exe	0x857f1920	0x7d4	Event	0x1f0003	
1272	explorer.exe	0x84a5d228	0x7d8	Mutant	0x1f0001	
1272	explorer.exe	0x859516f0	0x7dc	Event	0x1f0003	
1272	explorer.exe	0x85b630f0	0x7e0	Mutant	0x1f0001	
1272	explorer.exe	0x858deff0	0x7e4	Event	0x1f0003	
1272	explorer.exe	0x85952340	0x7e8	Event	0x21f0003	
1272	explorer.exe	0x8592d278	0x7ec	Event	0x1f0003	
1272	explorer.exe	0x859409b8	0x7f0	Event	0x21f0003	
1272	explorer.exe	0x858912e0	0x7f4	Event	0x1f0003	
1272	explorer.exe	0x85b90270	0x7f8	Thread	0x1fffff	Tid 2136 Pid 1272
1272	explorer.exe	0x8594e340	0x7fc	ALPC Port	0x1f0001	
1272	explorer.exe	0x85bc3958	0x804	EtwRegistration	0x804	
1272	explorer.exe	0x841e5810	0x808	EtwRegistration	0x804	
1272	explorer.exe	0x85bc2640	0x80c	EtwRegistration	0x804	
1272	explorer.exe	0x841e8420	0x810	EtwRegistration	0x804	
1272	explorer.exe	0x841e8da8	0x814	EtwRegistration	0x804	
1272	explorer.exe	0x85bc95d8	0x818	EtwRegistration	0x804	
1272	explorer.exe	0x85bc1810	0x81c	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\pnidui.dll.mui
1272	explorer.exe	0x85bcb8b8	0x820	ALPC Port	0x1f0001	
1272	explorer.exe	0x85aba7f8	0x824	Event	0x1f0003	
1272	explorer.exe	0x85bc6298	0x828	Event	0x1f0003	
1272	explorer.exe	0x8594e4e8	0x82c	Event	0x1f0003	
1272	explorer.exe	0x85bcaaf8	0x830	ALPC Port	0x1f0001	
1272	explorer.exe	0x85bc6888	0x834	ALPC Port	0x1f0001	
1272	explorer.exe	0x85bc9878	0x838	Event	0x100003	
1272	explorer.exe	0x85bd4ec0	0x83c	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85bd4fc0	0x840	EtwRegistration	0x804	
1272	explorer.exe	0x85bdf4a8	0x844	Event	0x1f0003	
1272	explorer.exe	0x85bd3f00	0x848	EtwRegistration	0x804	
1272	explorer.exe	0x85c87520	0x84c	EtwRegistration	0x804	
1272	explorer.exe	0x859de2c0	0x850	EtwRegistration	0x804	
1272	explorer.exe	0x85817770	0x854	File	0x100080	\Device\Nsi
1272	explorer.exe	0x841d40b0	0x858	EtwRegistration	0x804	
1272	explorer.exe	0x85b9bd48	0x85c	Thread	0x10	Tid 2124 Pid 1272
1272	explorer.exe	0x85bcb4a0	0x860	EtwRegistration	0x804	
1272	explorer.exe	0x85bd3490	0x864	Event	0x1f0003	
1272	explorer.exe	0x85bcbf38	0x868	Event	0x1f0003	
1272	explorer.exe	0x85bc9b28	0x86c	Event	0x1f0003	
1272	explorer.exe	0x85ac7a98	0x870	Thread	0x1fffff	Tid 2128 Pid 1272
1272	explorer.exe	0x88bcb8a8	0x874	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
1272	explorer.exe	0x85b64ca0	0x878	Event	0x1f0003	
1272	explorer.exe	0xa2f8c3c8	0x87c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
1272	explorer.exe	0x85bc9c28	0x880	EtwRegistration	0x804	
1272	explorer.exe	0x910ea4a0	0x884	EtwRegistration	0x804	
1272	explorer.exe	0x85b657b8	0x888	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
1272	explorer.exe	0x85bd3450	0x88c	Event	0x1f0003	
1272	explorer.exe	0x85b64480	0x890	Event	0x1f0003	
1272	explorer.exe	0x85bca7c0	0x894	Timer	0x1f0003	
1272	explorer.exe	0x85bccdc8	0x898	ALPC Port	0x1f0001	
1272	explorer.exe	0x85bc98c0	0x89c	EtwRegistration	0x804	
1272	explorer.exe	0x85b65038	0x8a0	EtwRegistration	0x804	
1272	explorer.exe	0x85b64760	0x8a4	EtwRegistration	0x804	
1272	explorer.exe	0x85b65518	0x8a8	EtwRegistration	0x804	
1272	explorer.exe	0x85b64038	0x8ac	EtwRegistration	0x804	
1272	explorer.exe	0x85b641c8	0x8b0	EtwRegistration	0x804	
1272	explorer.exe	0x85bce690	0x8b4	Event	0x1f0003	
1272	explorer.exe	0x81e70bb8	0x8b8	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\CRAWLSCOPEMANAGER\WINDOWS\SYSTEMINDEX\SEARCHROOTS
1272	explorer.exe	0x85b9bd48	0x8bc	Thread	0x10	Tid 2124 Pid 1272
1272	explorer.exe	0x85bd3fc0	0x8c0	EtwRegistration	0x804	
1272	explorer.exe	0x85bdece0	0x8c4	EtwRegistration	0x804	
1272	explorer.exe	0x85bde348	0x8c8	EtwRegistration	0x804	
1272	explorer.exe	0x85bcde88	0x8cc	EtwRegistration	0x804	
1272	explorer.exe	0x85bcde10	0x8d0	EtwRegistration	0x804	
1272	explorer.exe	0x85be0430	0x8d4	EtwRegistration	0x804	
1272	explorer.exe	0x85bd4b90	0x8d8	EtwRegistration	0x804	
1272	explorer.exe	0x85bcd218	0x8dc	Event	0x1f0003	
1272	explorer.exe	0x85bce848	0x8e0	Event	0x1f0003	
1272	explorer.exe	0x85b9a490	0x8e4	Event	0x1f0003	
1272	explorer.exe	0x85bde300	0x8e8	Event	0x1f0003	
1272	explorer.exe	0x85bcd030	0x8ec	Event	0x1f0003	
1272	explorer.exe	0x85bcd0d0	0x8f0	Event	0x1f0003	
1272	explorer.exe	0x85bcd090	0x8f4	Event	0x1f0003	
1272	explorer.exe	0x85bdebc0	0x8f8	IoCompletion	0x1f0003	
1272	explorer.exe	0x85bdeb18	0x8fc	TpWorkerFactory	0xf00ff	
1272	explorer.exe	0x85b9bd48	0x900	Thread	0x10	Tid 2124 Pid 1272
1272	explorer.exe	0x85be3620	0x904	Event	0x1f0003	
1272	explorer.exe	0x85bdd478	0x908	Thread	0x1fffff	Tid 2228 Pid 1272
1272	explorer.exe	0x85be1288	0x90c	EtwRegistration	0x804	
1272	explorer.exe	0x85bdeeb8	0x910	Event	0x1f0003	
1272	explorer.exe	0x85be0cc8	0x914	Event	0x1f0003	
1272	explorer.exe	0x85be34b0	0x918	ALPC Port	0x1f0001	
1272	explorer.exe	0x85bdd478	0x91c	Thread	0x10	Tid 2228 Pid 1272
1272	explorer.exe	0x85be3bf8	0x920	EtwRegistration	0x804	
1272	explorer.exe	0x85bdf428	0x924	Event	0x100003	
1272	explorer.exe	0x85bdd478	0x928	Thread	0x10	Tid 2228 Pid 1272
1272	explorer.exe	0x85bdf3e8	0x92c	Event	0x1f0003	
1272	explorer.exe	0x85bdd478	0x930	Thread	0x10	Tid 2228 Pid 1272
1272	explorer.exe	0x85bdf368	0x934	Event	0x1f0003	
1272	explorer.exe	0x85bdd478	0x938	Thread	0x10	Tid 2228 Pid 1272
1272	explorer.exe	0x85bdf2e8	0x93c	Event	0x1f0003	
1272	explorer.exe	0x85bdd478	0x940	Thread	0x10	Tid 2228 Pid 1272
1272	explorer.exe	0x85bfeb30	0x944	Event	0x100003	
1272	explorer.exe	0x85bee458	0x948	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85bfa0a0	0x94c	EtwRegistration	0x804	
1272	explorer.exe	0x85be61d8	0x950	EtwRegistration	0x804	
1272	explorer.exe	0x85be8038	0x954	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85be80f0	0x958	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\bthprops.cpl.mui
1272	explorer.exe	0x85eedd58	0x95c	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85be82d0	0x960	EtwRegistration	0x804	
1272	explorer.exe	0x85bfeb80	0x964	EtwRegistration	0x804	
1272	explorer.exe	0x85bee948	0x968	EtwRegistration	0x804	
1272	explorer.exe	0x85ac3580	0x96c	EtwRegistration	0x804	
1272	explorer.exe	0x85bfcb58	0x970	EtwRegistration	0x804	
1272	explorer.exe	0x85c01188	0x974	EtwRegistration	0x804	
1272	explorer.exe	0x85a6eba0	0x978	EtwRegistration	0x804	
1272	explorer.exe	0x85a6eb28	0x97c	EtwRegistration	0x804	
1272	explorer.exe	0x85ac7a28	0x980	EtwRegistration	0x804	
1272	explorer.exe	0x85ac79b0	0x984	EtwRegistration	0x804	
1272	explorer.exe	0x85a70a28	0x988	EtwRegistration	0x804	
1272	explorer.exe	0x85a709b0	0x98c	EtwRegistration	0x804	
1272	explorer.exe	0x841b8540	0x990	EtwRegistration	0x804	
1272	explorer.exe	0x85bfcf78	0x994	Event	0x21f0003	
1272	explorer.exe	0x85bf0870	0x998	Semaphore	0x1f0003	
1272	explorer.exe	0x85bf0830	0x99c	Event	0x1f0003	
1272	explorer.exe	0x85bb22a0	0x9a0	EtwRegistration	0x804	
1272	explorer.exe	0x85ac68e8	0x9a4	EtwRegistration	0x804	
1272	explorer.exe	0x85b5a350	0x9a8	EtwRegistration	0x804	
1272	explorer.exe	0x85b5a3c8	0x9ac	EtwRegistration	0x804	
1272	explorer.exe	0x85ac6870	0x9b0	EtwRegistration	0x804	
1272	explorer.exe	0x91bfe620	0x9b4	EtwRegistration	0x804	
1272	explorer.exe	0x91bfe698	0x9b8	EtwRegistration	0x804	
1272	explorer.exe	0x85a7cfc0	0x9bc	EtwRegistration	0x804	
1272	explorer.exe	0x85ba6e70	0x9c0	Event	0x1f0003	
1272	explorer.exe	0x8599db90	0x9c4	Event	0x1f0003	
1272	explorer.exe	0x85bb2258	0x9c8	Event	0x1f0003	
1272	explorer.exe	0x85a7cf78	0x9cc	Event	0x1f0003	
1272	explorer.exe	0x85a7cf38	0x9d0	Event	0x1f0003	
1272	explorer.exe	0x85c0e030	0x9d4	Thread	0x1fffff	Tid 2344 Pid 1272
1272	explorer.exe	0x85b2cae0	0x9d8	Event	0x1f0003	
1272	explorer.exe	0x85b68768	0x9dc	Event	0x1f0003	
1272	explorer.exe	0x85c01740	0x9e0	Thread	0x1fffff	Tid 2348 Pid 1272
1272	explorer.exe	0x85b68728	0x9e4	Event	0x1f0003	
1272	explorer.exe	0x85b686e8	0x9e8	Event	0x1f0003	
1272	explorer.exe	0x85c013d0	0x9ec	Event	0x1f0003	
1272	explorer.exe	0x85c01458	0x9f0	Thread	0x1fffff	Tid 2352 Pid 1272
1272	explorer.exe	0x85b3ef08	0x9f4	EtwRegistration	0x804	
1272	explorer.exe	0x85b9ad98	0x9f8	EtwRegistration	0x804	
1272	explorer.exe	0x85b3efc0	0x9fc	EtwRegistration	0x804	
1272	explorer.exe	0x85c00a50	0xa00	EtwRegistration	0x804	
1272	explorer.exe	0x85c05d58	0xa04	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85b90b90	0xa08	EtwRegistration	0x804	
1272	explorer.exe	0x85b90b18	0xa0c	EtwRegistration	0x804	
1272	explorer.exe	0xa7bfabc8	0xa10	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\HOMEGROUP\SHARINGINPROGRESS
1272	explorer.exe	0x85b90c50	0xa14	Event	0x1f0003	
1272	explorer.exe	0xa5a07ac0	0xa18	Key	0x10	USER\S-1-5-21-1716914095-909560446-1177810406-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\HOMEGROUP\PRINTERS
1272	explorer.exe	0x85c01140	0xa1c	Event	0x1f0003	
1272	explorer.exe	0x85b722a8	0xa20	Event	0x1f0003	ResetHomeGroupPrintersEvent_{78064757-65A9-4244-8B71-788DF3B61171}
1272	explorer.exe	0x85bb27d0	0xa24	Event	0x1f0003	
1272	explorer.exe	0x85940b20	0xa28	Thread	0x1fffff	Tid 2156 Pid 1272
1272	explorer.exe	0x85b8ad08	0xa2c	Event	0x21f0003	
1272	explorer.exe	0x85bb2c38	0xa30	Semaphore	0x100003	
1272	explorer.exe	0x85bb2bf0	0xa34	Semaphore	0x100003	
1272	explorer.exe	0x85c04480	0xa38	Event	0x1f0003	
1272	explorer.exe	0x85c04440	0xa3c	Event	0x1f0003	
1272	explorer.exe	0x85c04390	0xa40	File	0x12019f	\Device\NamedPipe\wkssvc
1272	explorer.exe	0x85c2bc98	0xa44	File	0x120196	\Device\HarddiskVolume1\Users\IEUser\AppData\Local\Temp\FXSAPIDebugLogFile.txt
1272	explorer.exe	0x85a6f438	0xa48	Event	0x1f0003	
1272	explorer.exe	0x85c38360	0xa4c	File	0x100020	\Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
1272	explorer.exe	0x85c2bc20	0xa50	EtwRegistration	0x804	
1272	explorer.exe	0x84faf480	0xa54	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\FXSRESM.dll.mui
1272	explorer.exe	0x85bb2860	0xa58	Thread	0x1fffff	Tid 2356 Pid 1272
1272	explorer.exe	0x858870f8	0xa5c	Event	0x21f0003	
1272	explorer.exe	0x85c2d730	0xa60	EtwRegistration	0x804	
1272	explorer.exe	0x85b9bd48	0xa64	Thread	0x10	Tid 2124 Pid 1272
1272	explorer.exe	0x85c2de60	0xa68	Event	0x1f0003	
1272	explorer.exe	0x85c385e8	0xa6c	Thread	0x1fffff	Tid 2516 Pid 1272
1272	explorer.exe	0xa5a59d78	0xa70	Key	0x11	MACHINE\SOFTWARE\MICROSOFT\FAX\CLIENT\SERVICESTARTUP
1272	explorer.exe	0x85c3adf8	0xa74	Event	0x1f0003	
1272	explorer.exe	0x85c3ad70	0xa78	Event	0x1f0003	
1272	explorer.exe	0x85c385e8	0xa7c	Thread	0x1fffff	Tid 2516 Pid 1272
1316	spoolsv.exe	0x88be7a88	0x4	Directory	0x3	KnownDlls
1316	spoolsv.exe	0x85962698	0x8	File	0x100020	\Device\HarddiskVolume1\Windows\System32
1316	spoolsv.exe	0xa1746c50	0xc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
1316	spoolsv.exe	0xa16e2af8	0x10	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
1316	spoolsv.exe	0x8599f880	0x14	ALPC Port	0x1f0001	
1316	spoolsv.exe	0x85673900	0x18	EtwRegistration	0x804	
1316	spoolsv.exe	0x85983400	0x1c	Event	0x21f0003	
1316	spoolsv.exe	0x8568b218	0x20	WindowStation	0xf037f	WinSta0
1316	spoolsv.exe	0x852bb8a8	0x24	Desktop	0xf01ff	Default
1316	spoolsv.exe	0x8568b218	0x28	WindowStation	0xf037f	WinSta0
1316	spoolsv.exe	0x8597dc78	0x2c	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\spoolsv.exe.mui
1316	spoolsv.exe	0x87ae52e0	0x30	Key	0xf003f	MACHINE
1316	spoolsv.exe	0x854c2450	0x34	Mutant	0x1f0001	
1316	spoolsv.exe	0x85991ac8	0x38	Event	0x1f0003	
1316	spoolsv.exe	0x854c23e0	0x3c	EtwRegistration	0x804	
1316	spoolsv.exe	0x856737d0	0x40	Event	0x1f0003	
1316	spoolsv.exe	0x854c2398	0x44	Event	0x1f0003	
1316	spoolsv.exe	0x854c2358	0x48	Event	0x1f0003	
1316	spoolsv.exe	0x854c2318	0x4c	Event	0x1f0003	
1316	spoolsv.exe	0x85673608	0x50	Event	0x1f0003	
1316	spoolsv.exe	0x856735c8	0x54	Event	0x1f0003	
1316	spoolsv.exe	0x9627d1f0	0x58	Directory	0xf	BaseNamedObjects
1316	spoolsv.exe	0x85673558	0x5c	EtwRegistration	0x804	
1316	spoolsv.exe	0x856734e0	0x60	EtwRegistration	0x804	
1316	spoolsv.exe	0x85673428	0x64	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\setupapi.dll.mui
1316	spoolsv.exe	0x856733e0	0x68	Event	0x1f0003	
1316	spoolsv.exe	0x8597d3f8	0x6c	Mutant	0x1f0001	
